"",".id","classification","year","period","period_desc","aggregate_level","is_leaf_code","trade_flow_code","trade_flow","reporter_code","reporter","reporter_iso","partner_code","partner","partner_iso","second_partner_code","second_partner","second_partner_iso","customs_proc_code","customs","mode_of_transport_code","mode_of_transport","commodity_code","commodity","qty_unit_code","qty_unit","alt_qty_unit_code","alt_qty_unit","qty","alt_qty","netweight_kg","gross_weight_kg","trade_value_usd","cif_trade_value_usd","fob_trade_value_usd","flag"
"44","4","HS",2017,201708,"August 2017",4,0,2,"Exports",56,"Belgium",NA,124,"Canada",NA,NA,NA,NA,NA,NA,NA,NA,"3915","Waste, parings and scrap, of plastics",0,NA,NA,NA,NA,NA,118954,NA,66161,NA,NA,0
"45","4","HS",2017,201708,"August 2017",4,0,2,"Exports",56,"Belgium",NA,381,"Italy",NA,NA,NA,NA,NA,NA,NA,NA,"3915","Waste, parings and scrap, of plastics",0,NA,NA,NA,NA,NA,304095,NA,218619,NA,NA,0
"46","4","HS",2017,201708,"August 2017",4,0,2,"Exports",56,"Belgium",NA,422,"Lebanon",NA,NA,NA,NA,NA,NA,NA,NA,"3915","Waste, parings and scrap, of plastics",0,NA,NA,NA,NA,NA,92840,NA,16912,NA,NA,0
"47","4","HS",2017,201708,"August 2017",4,0,2,"Exports",56,"Belgium",NA,36,"Australia",NA,NA,NA,NA,NA,NA,NA,NA,"3915","Waste, parings and scrap, of plastics",0,NA,NA,NA,NA,NA,86920,NA,17826,NA,NA,0
"48","4","HS",2017,201708,"August 2017",4,0,2,"Exports",56,"Belgium",NA,440,"Lithuania",NA,NA,NA,NA,NA,NA,NA,NA,"3915","Waste, parings and scrap, of plastics",0,NA,NA,NA,NA,NA,259347,NA,25203,NA,NA,0
"49","4","HS",2017,201708,"August 2017",4,0,2,"Exports",112,"Belarus",NA,0,"World",NA,NA,NA,NA,NA,NA,NA,NA,"3915","Waste, parings and scrap, of plastics",0,NA,NA,NA,NA,NA,587872,NA,282400,NA,NA,0
"50","4","HS",2017,201708,"August 2017",4,0,2,"Exports",112,"Belarus",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,"3915","Waste, parings and scrap, of plastics",0,NA,NA,NA,NA,NA,451792,NA,230100,NA,NA,0
"51","4","HS",2017,201708,"August 2017",4,0,2,"Exports",112,"Belarus",NA,804,"Ukraine",NA,NA,NA,NA,NA,NA,NA,NA,"3915","Waste, parings and scrap, of plastics",0,NA,NA,NA,NA,NA,136080,NA,52300,NA,NA,0
"52","4","HS",2017,201708,"August 2017",4,0,2,"Exports",84,"Belize",NA,0,"World",NA,NA,NA,NA,NA,NA,NA,NA,"3915","Waste, parings and scrap, of plastics",0,NA,NA,NA,NA,NA,20000,NA,4842,NA,NA,0
"53","4","HS",2017,201708,"August 2017",4,0,2,"Exports",84,"Belize",NA,842,"United States of America",NA,NA,NA,NA,NA,NA,NA,NA,"3915","Waste, parings and scrap, of plastics",0,NA,NA,NA,NA,NA,20000,NA,4842,NA,NA,0
"54","4","HS",2017,201708,"August 2017",4,0,2,"Exports",56,"Belgium",NA,458,"Malaysia",NA,NA,NA,NA,NA,NA,NA,NA,"3915","Waste, parings and scrap, of plastics",0,NA,NA,NA,NA,NA,1865210,NA,338085,NA,NA,0
"55","4","HS",2017,201708,"August 2017",4,0,2,"Exports",56,"Belgium",NA,276,"Germany",NA,NA,NA,NA,NA,NA,NA,NA,"3915","Waste, parings and scrap, of plastics",0,NA,NA,NA,NA,NA,4034861,NA,1546703,NA,NA,0
"56","4","HS",2017,201708,"August 2017",4,0,2,"Exports",56,"Belgium",NA,360,"Indonesia",NA,NA,NA,NA,NA,NA,NA,NA,"3915","Waste, parings and scrap, of plastics",0,NA,NA,NA,NA,NA,937720,NA,271814,NA,NA,0
"57","4","HS",2017,201708,"August 2017",4,0,2,"Exports",56,"Belgium",NA,156,"China",NA,NA,NA,NA,NA,NA,NA,NA,"3915","Waste, parings and scrap, of plastics",0,NA,NA,NA,NA,NA,11643337,NA,3621238,NA,NA,0
"58","4","HS",2017,201708,"August 2017",4,0,2,"Exports",56,"Belgium",NA,348,"Hungary",NA,NA,NA,NA,NA,NA,NA,NA,"3915","Waste, parings and scrap, of plastics",0,NA,NA,NA,NA,NA,33490,NA,18385,NA,NA,0
"59","4","HS",2017,201708,"August 2017",4,0,2,"Exports",56,"Belgium",NA,372,"Ireland",NA,NA,NA,NA,NA,NA,NA,NA,"3915","Waste, parings and scrap, of plastics",0,NA,NA,NA,NA,NA,46895,NA,29300,NA,NA,0
"60","4","HS",2017,201708,"August 2017",4,0,2,"Exports",56,"Belgium",NA,344,"China, Hong Kong SAR",NA,NA,NA,NA,NA,NA,NA,NA,"3915","Waste, parings and scrap, of plastics",0,NA,NA,NA,NA,NA,736577,NA,370073,NA,NA,0
"61","4","HS",2017,201708,"August 2017",4,0,2,"Exports",56,"Belgium",NA,757,"Switzerland",NA,NA,NA,NA,NA,NA,NA,NA,"3915","Waste, parings and scrap, of plastics",0,NA,NA,NA,NA,NA,13260,NA,157,NA,NA,0
"62","4","HS",2017,201708,"August 2017",4,0,2,"Exports",56,"Belgium",NA,484,"Mexico",NA,NA,NA,NA,NA,NA,NA,NA,"3915","Waste, parings and scrap, of plastics",0,NA,NA,NA,NA,NA,26280,NA,14117,NA,NA,0
"63","5","HS",2017,201708,"August 2017",4,0,2,"Exports",76,"Brazil",NA,842,"United States of America",NA,NA,NA,NA,NA,NA,NA,NA,"3915","Waste, parings and scrap, of plastics",0,NA,NA,NA,NA,NA,88000,NA,37840,NA,NA,0
"64","5","HS",2017,201708,"August 2017",4,0,2,"Exports",76,"Brazil",NA,600,"Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,"3915","Waste, parings and scrap, of plastics",0,NA,NA,NA,NA,NA,46046,NA,18418,NA,NA,0
"65","5","HS",2017,201708,"August 2017",4,0,2,"Exports",76,"Brazil",NA,156,"China",NA,NA,NA,NA,NA,NA,NA,NA,"3915","Waste, parings and scrap, of plastics",0,NA,NA,NA,NA,NA,526018,NA,48647,NA,NA,0
"66","5","HS",2017,201708,"August 2017",4,0,2,"Exports",76,"Brazil",NA,376,"Israel",NA,NA,NA,NA,NA,NA,NA,NA,"3915","Waste, parings and scrap, of plastics",0,NA,NA,NA,NA,NA,19220,NA,3984,NA,NA,0
"67","5","HS",2017,201708,"August 2017",4,0,2,"Exports",76,"Brazil",NA,214,"Dominican Rep.",NA,NA,NA,NA,NA,NA,NA,NA,"3915","Waste, parings and scrap, of plastics",0,NA,NA,NA,NA,NA,6,NA,55,NA,NA,0
"68","5","HS",2017,201708,"August 2017",4,0,2,"Exports",76,"Brazil",NA,218,"Ecuador",NA,NA,NA,NA,NA,NA,NA,NA,"3915","Waste, parings and scrap, of plastics",0,NA,NA,NA,NA,NA,77,NA,31,NA,NA,0
"69","5","HS",2017,201708,"August 2017",4,0,2,"Exports",76,"Brazil",NA,0,"World",NA,NA,NA,NA,NA,NA,NA,NA,"3915","Waste, parings and scrap, of plastics",0,NA,NA,NA,NA,NA,679368,NA,109013,NA,NA,0
"70","5","HS",2017,201708,"August 2017",4,0,2,"Exports",76,"Brazil",NA,152,"Chile",NA,NA,NA,NA,NA,NA,NA,NA,"3915","Waste, parings and scrap, of plastics",0,NA,NA,NA,NA,NA,1,NA,38,NA,NA,0
"71","7","HS",2017,201708,"August 2017",4,0,2,"Exports",152,"Chile",NA,218,"Ecuador",NA,NA,NA,NA,NA,NA,NA,NA,"3915","Waste, parings and scrap, of plastics",0,NA,NA,NA,NA,NA,3668,NA,1605,NA,NA,0
"72","7","HS",2017,201708,"August 2017",4,0,2,"Exports",152,"Chile",NA,604,"Peru",NA,NA,NA,NA,NA,NA,NA,NA,"3915","Waste, parings and scrap, of plastics",0,NA,NA,NA,NA,NA,105270,NA,48264,NA,NA,0
"73","7","HS",2017,201708,"August 2017",4,0,2,"Exports",152,"Chile",NA,68,"Bolivia",NA,NA,NA,NA,NA,NA,NA,NA,"3915","Waste, parings and scrap, of plastics",0,NA,NA,NA,NA,NA,13764,NA,5941,NA,NA,0
"74","7","HS",2017,201708,"August 2017",4,0,2,"Exports",152,"Chile",NA,222,"El Salvador",NA,NA,NA,NA,NA,NA,NA,NA,"3915","Waste, parings and scrap, of plastics",0,NA,NA,NA,NA,NA,39295,NA,28070,NA,NA,0
"75","7","HS",2017,201708,"August 2017",4,0,2,"Exports",152,"Chile",NA,704,"Viet Nam",NA,NA,NA,NA,NA,NA,NA,NA,"3915","Waste, parings and scrap, of plastics",0,NA,NA,NA,NA,NA,70890,NA,13696,NA,NA,0
"76","7","HS",2017,201708,"August 2017",4,0,2,"Exports",152,"Chile",NA,344,"China, Hong Kong SAR",NA,NA,NA,NA,NA,NA,NA,NA,"3915","Waste, parings and scrap, of plastics",0,NA,NA,NA,NA,NA,66550,NA,27902,NA,NA,0
"77","7","HS",2017,201708,"August 2017",4,0,2,"Exports",152,"Chile",NA,858,"Uruguay",NA,NA,NA,NA,NA,NA,NA,NA,"3915","Waste, parings and scrap, of plastics",0,NA,NA,NA,NA,NA,100,NA,45,NA,NA,0
"78","7","HS",2017,201708,"August 2017",4,0,2,"Exports",152,"Chile",NA,156,"China",NA,NA,NA,NA,NA,NA,NA,NA,"3915","Waste, parings and scrap, of plastics",0,NA,NA,NA,NA,NA,1057016,NA,434239,NA,NA,0
"79","7","HS",2017,201708,"August 2017",4,0,2,"Exports",152,"Chile",NA,764,"Thailand",NA,NA,NA,NA,NA,NA,NA,NA,"3915","Waste, parings and scrap, of plastics",0,NA,NA,NA,NA,NA,18220,NA,3705,NA,NA,0
"80","7","HS",2017,201708,"August 2017",4,0,2,"Exports",152,"Chile",NA,724,"Spain",NA,NA,NA,NA,NA,NA,NA,NA,"3915","Waste, parings and scrap, of plastics",0,NA,NA,NA,NA,NA,17390,NA,9399,NA,NA,0
"81","7","HS",2017,201708,"August 2017",4,0,2,"Exports",152,"Chile",NA,842,"United States of America",NA,NA,NA,NA,NA,NA,NA,NA,"3915","Waste, parings and scrap, of plastics",0,NA,NA,NA,NA,NA,133400,NA,68894,NA,NA,0
"82","7","HS",2017,201708,"August 2017",4,0,2,"Exports",152,"Chile",NA,699,"India",NA,NA,NA,NA,NA,NA,NA,NA,"3915","Waste, parings and scrap, of plastics",0,NA,NA,NA,NA,NA,19736,NA,8940,NA,NA,0
"83","7","HS",2017,201708,"August 2017",4,0,2,"Exports",152,"Chile",NA,0,"World",NA,NA,NA,NA,NA,NA,NA,NA,"3915","Waste, parings and scrap, of plastics",0,NA,NA,NA,NA,NA,1545299,NA,650700,NA,NA,0
"84","7","HS",2017,201708,"August 2017",4,0,2,"Exports",344,"China, Hong Kong SAR",NA,0,"World",NA,NA,NA,NA,NA,NA,NA,NA,"3915","Waste, parings and scrap, of plastics",0,NA,NA,NA,NA,NA,0,NA,40995560,NA,NA,0
"85","7","HS",2017,201708,"August 2017",4,0,2,"Exports",344,"China, Hong Kong SAR",NA,608,"Philippines",NA,NA,NA,NA,NA,NA,NA,NA,"3915","Waste, parings and scrap, of plastics",0,NA,NA,NA,NA,NA,199810,NA,109128,NA,NA,0
"86","7","HS",2017,201708,"August 2017",4,0,2,"Exports",344,"China, Hong Kong SAR",NA,586,"Pakistan",NA,NA,NA,NA,NA,NA,NA,NA,"3915","Waste, parings and scrap, of plastics",0,NA,NA,NA,NA,NA,27982,NA,3711,NA,NA,0
"87","7","HS",2017,201708,"August 2017",4,0,2,"Exports",344,"China, Hong Kong SAR",NA,104,"Myanmar",NA,NA,NA,NA,NA,NA,NA,NA,"3915","Waste, parings and scrap, of plastics",0,NA,NA,NA,NA,NA,226120,NA,44758,NA,NA,0
"88","7","HS",2017,201708,"August 2017",4,0,2,"Exports",344,"China, Hong Kong SAR",NA,704,"Viet Nam",NA,NA,NA,NA,NA,NA,NA,NA,"3915","Waste, parings and scrap, of plastics",0,NA,NA,NA,NA,NA,1144444,NA,454678,NA,NA,0
"89","7","HS",2017,201708,"August 2017",4,0,2,"Exports",344,"China, Hong Kong SAR",NA,410,"Rep. of Korea",NA,NA,NA,NA,NA,NA,NA,NA,"3915","Waste, parings and scrap, of plastics",0,NA,NA,NA,NA,NA,39495,NA,17672,NA,NA,0
"90","7","HS",2017,201708,"August 2017",4,0,2,"Exports",344,"China, Hong Kong SAR",NA,116,"Cambodia",NA,NA,NA,NA,NA,NA,NA,NA,"3915","Waste, parings and scrap, of plastics",0,NA,NA,NA,NA,NA,24000,NA,16875,NA,NA,0
"91","7","HS",2017,201708,"August 2017",4,0,2,"Exports",344,"China, Hong Kong SAR",NA,764,"Thailand",NA,NA,NA,NA,NA,NA,NA,NA,"3915","Waste, parings and scrap, of plastics",0,NA,NA,NA,NA,NA,1063490,NA,476623,NA,NA,0
"92","7","HS",2017,201708,"August 2017",4,0,2,"Exports",344,"China, Hong Kong SAR",NA,458,"Malaysia",NA,NA,NA,NA,NA,NA,NA,NA,"3915","Waste, parings and scrap, of plastics",0,NA,NA,NA,NA,NA,0,NA,852799,NA,NA,0
"93","7","HS",2017,201708,"August 2017",4,0,2,"Exports",344,"China, Hong Kong SAR",NA,156,"China",NA,NA,NA,NA,NA,NA,NA,NA,"3915","Waste, parings and scrap, of plastics",0,NA,NA,NA,NA,NA,0,NA,38834807,NA,NA,0
"94","7","HS",2017,201708,"August 2017",4,0,2,"Exports",344,"China, Hong Kong SAR",NA,490,"Other Asia, nes",NA,NA,NA,NA,NA,NA,NA,NA,"3915","Waste, parings and scrap, of plastics",0,NA,NA,NA,NA,NA,515701,NA,184507,NA,NA,0
"95","7","HS",2017,201708,"August 2017",4,0,2,"Exports",124,"Canada",NA,842,"United States of America",NA,NA,NA,NA,NA,NA,NA,NA,"3915","Waste, parings and scrap, of plastics",0,NA,NA,NA,NA,NA,9762770,NA,4862412,NA,NA,0
"96","7","HS",2017,201708,"August 2017",4,0,2,"Exports",124,"Canada",NA,699,"India",NA,NA,NA,NA,NA,NA,NA,NA,"3915","Waste, parings and scrap, of plastics",0,NA,NA,NA,NA,NA,287843,NA,108600,NA,NA,0
"97","7","HS",2017,201708,"August 2017",4,0,2,"Exports",124,"Canada",NA,276,"Germany",NA,NA,NA,NA,NA,NA,NA,NA,"3915","Waste, parings and scrap, of plastics",0,NA,NA,NA,NA,NA,18130,NA,6000,NA,NA,0
"98","7","HS",2017,201708,"August 2017",4,0,2,"Exports",124,"Canada",NA,662,"Saint Lucia",NA,NA,NA,NA,NA,NA,NA,NA,"3915","Waste, parings and scrap, of plastics",0,NA,NA,NA,NA,NA,1298,NA,1258,NA,NA,0
"99","7","HS",2017,201708,"August 2017",4,0,2,"Exports",124,"Canada",NA,702,"Singapore",NA,NA,NA,NA,NA,NA,NA,NA,"3915","Waste, parings and scrap, of plastics",0,NA,NA,NA,NA,NA,7737,NA,7500,NA,NA,0
"100","7","HS",2017,201708,"August 2017",4,0,2,"Exports",124,"Canada",NA,566,"Nigeria",NA,NA,NA,NA,NA,NA,NA,NA,"3915","Waste, parings and scrap, of plastics",0,NA,NA,NA,NA,NA,4031,NA,3542,NA,NA,0
"101","7","HS",2017,201708,"August 2017",4,0,2,"Exports",124,"Canada",NA,410,"Rep. of Korea",NA,NA,NA,NA,NA,NA,NA,NA,"3915","Waste, parings and scrap, of plastics",0,NA,NA,NA,NA,NA,43703,NA,42834,NA,NA,0
"102","7","HS",2017,201708,"August 2017",4,0,2,"Exports",124,"Canada",NA,360,"Indonesia",NA,NA,NA,NA,NA,NA,NA,NA,"3915","Waste, parings and scrap, of plastics",0,NA,NA,NA,NA,NA,31103,NA,16000,NA,NA,0
"103","7","HS",2017,201708,"August 2017",4,0,2,"Exports",124,"Canada",NA,440,"Lithuania",NA,NA,NA,NA,NA,NA,NA,NA,"3915","Waste, parings and scrap, of plastics",0,NA,NA,NA,NA,NA,48,NA,47,NA,NA,0
"104","7","HS",2017,201708,"August 2017",4,0,2,"Exports",124,"Canada",NA,586,"Pakistan",NA,NA,NA,NA,NA,NA,NA,NA,"3915","Waste, parings and scrap, of plastics",0,NA,NA,NA,NA,NA,11348,NA,11001,NA,NA,0
"105","7","HS",2017,201708,"August 2017",4,0,2,"Exports",124,"Canada",NA,458,"Malaysia",NA,NA,NA,NA,NA,NA,NA,NA,"3915","Waste, parings and scrap, of plastics",0,NA,NA,NA,NA,NA,723720,NA,267685,NA,NA,0
