"",".id","classification","year","period","period_desc","aggregate_level","is_leaf_code","trade_flow_code","trade_flow","reporter_code","reporter","reporter_iso","partner_code","partner","partner_iso","second_partner_code","second_partner","second_partner_iso","customs_proc_code","customs","mode_of_transport_code","mode_of_transport","commodity_code","commodity","qty_unit_code","qty_unit","alt_qty_unit_code","alt_qty_unit","qty","alt_qty","netweight_kg","gross_weight_kg","trade_value_usd","cif_trade_value_usd","fob_trade_value_usd","flag"
"1","2","HS",2017,201710,"October 2017",4,0,2,"Exports",51,"Armenia",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,"3915","Waste, parings and scrap, of plastics",0,NA,NA,NA,NA,NA,11211,NA,4077,NA,NA,0
"2","2","HS",2017,201710,"October 2017",4,0,2,"Exports",51,"Armenia",NA,0,"World",NA,NA,NA,NA,NA,NA,NA,NA,"3915","Waste, parings and scrap, of plastics",0,NA,NA,NA,NA,NA,11211,NA,4077,NA,NA,0
"3","2","HS",2017,201710,"October 2017",4,0,2,"Exports",36,"Australia",NA,156,"China",NA,NA,NA,NA,NA,NA,NA,NA,"3915","Waste, parings and scrap, of plastics",0,NA,NA,NA,NA,NA,1204094,NA,359541,NA,NA,0
"4","2","HS",2017,201710,"October 2017",4,0,2,"Exports",36,"Australia",NA,344,"China, Hong Kong SAR",NA,NA,NA,NA,NA,NA,NA,NA,"3915","Waste, parings and scrap, of plastics",0,NA,NA,NA,NA,NA,1511885,NA,443756,NA,NA,0
"5","2","HS",2017,201710,"October 2017",4,0,2,"Exports",36,"Australia",NA,360,"Indonesia",NA,NA,NA,NA,NA,NA,NA,NA,"3915","Waste, parings and scrap, of plastics",0,NA,NA,NA,NA,NA,2502710,NA,230799,NA,NA,0
"6","2","HS",2017,201710,"October 2017",4,0,2,"Exports",36,"Australia",NA,410,"Rep. of Korea",NA,NA,NA,NA,NA,NA,NA,NA,"3915","Waste, parings and scrap, of plastics",0,NA,NA,NA,NA,NA,64418,NA,23140,NA,NA,0
"7","2","HS",2017,201710,"October 2017",4,0,2,"Exports",36,"Australia",NA,458,"Malaysia",NA,NA,NA,NA,NA,NA,NA,NA,"3915","Waste, parings and scrap, of plastics",0,NA,NA,NA,NA,NA,4487695,NA,716850,NA,NA,0
"8","2","HS",2017,201710,"October 2017",4,0,2,"Exports",36,"Australia",NA,554,"New Zealand",NA,NA,NA,NA,NA,NA,NA,NA,"3915","Waste, parings and scrap, of plastics",0,NA,NA,NA,NA,NA,21671,NA,16883,NA,NA,0
"9","2","HS",2017,201710,"October 2017",4,0,2,"Exports",36,"Australia",NA,620,"Portugal",NA,NA,NA,NA,NA,NA,NA,NA,"3915","Waste, parings and scrap, of plastics",0,NA,NA,NA,NA,NA,20000,NA,7950,NA,NA,0
"10","2","HS",2017,201710,"October 2017",4,0,2,"Exports",36,"Australia",NA,704,"Viet Nam",NA,NA,NA,NA,NA,NA,NA,NA,"3915","Waste, parings and scrap, of plastics",0,NA,NA,NA,NA,NA,1477830,NA,507828,NA,NA,0
"11","2","HS",2017,201710,"October 2017",4,0,2,"Exports",36,"Australia",NA,764,"Thailand",NA,NA,NA,NA,NA,NA,NA,NA,"3915","Waste, parings and scrap, of plastics",0,NA,NA,NA,NA,NA,1796457,NA,249474,NA,NA,0
"12","2","HS",2017,201710,"October 2017",4,0,2,"Exports",36,"Australia",NA,251,"France",NA,NA,NA,NA,NA,NA,NA,NA,"3915","Waste, parings and scrap, of plastics",0,NA,NA,NA,NA,NA,5797,NA,3439,NA,NA,0
"13","2","HS",2017,201710,"October 2017",4,0,2,"Exports",36,"Australia",NA,699,"India",NA,NA,NA,NA,NA,NA,NA,NA,"3915","Waste, parings and scrap, of plastics",0,NA,NA,NA,NA,NA,18250,NA,79075,NA,NA,0
"14","2","HS",2017,201710,"October 2017",4,0,2,"Exports",36,"Australia",NA,490,"Other Asia, nes",NA,NA,NA,NA,NA,NA,NA,NA,"3915","Waste, parings and scrap, of plastics",0,NA,NA,NA,NA,NA,646310,NA,141655,NA,NA,0
"15","2","HS",2017,201710,"October 2017",4,0,2,"Exports",36,"Australia",NA,842,"United States of America",NA,NA,NA,NA,NA,NA,NA,NA,"3915","Waste, parings and scrap, of plastics",0,NA,NA,NA,NA,NA,76,NA,4970,NA,NA,0
"16","2","HS",2017,201710,"October 2017",4,0,2,"Exports",36,"Australia",NA,0,"World",NA,NA,NA,NA,NA,NA,NA,NA,"3915","Waste, parings and scrap, of plastics",0,NA,NA,NA,NA,NA,13757193,NA,2785360,NA,NA,0
"17","4","HS",2017,201710,"October 2017",4,0,2,"Exports",56,"Belgium",NA,792,"Turkey",NA,NA,NA,NA,NA,NA,NA,NA,"3915","Waste, parings and scrap, of plastics",0,NA,NA,NA,NA,NA,3443570,NA,841616,NA,NA,0
"18","4","HS",2017,201710,"October 2017",4,0,2,"Exports",56,"Belgium",NA,724,"Spain",NA,NA,NA,NA,NA,NA,NA,NA,"3915","Waste, parings and scrap, of plastics",0,NA,NA,NA,NA,NA,109423,NA,55810,NA,NA,0
"19","4","HS",2017,201710,"October 2017",4,0,2,"Exports",56,"Belgium",NA,203,"Czech Rep.",NA,NA,NA,NA,NA,NA,NA,NA,"3915","Waste, parings and scrap, of plastics",0,NA,NA,NA,NA,NA,129786,NA,87415,NA,NA,0
"20","4","HS",2017,201710,"October 2017",4,0,2,"Exports",56,"Belgium",NA,616,"Poland",NA,NA,NA,NA,NA,NA,NA,NA,"3915","Waste, parings and scrap, of plastics",0,NA,NA,NA,NA,NA,307417,NA,156749,NA,NA,0
"21","4","HS",2017,201710,"October 2017",4,0,2,"Exports",56,"Belgium",NA,442,"Luxembourg",NA,NA,NA,NA,NA,NA,NA,NA,"3915","Waste, parings and scrap, of plastics",0,NA,NA,NA,NA,NA,451091,NA,352857,NA,NA,0
"22","4","HS",2017,201710,"October 2017",4,0,2,"Exports",56,"Belgium",NA,208,"Denmark",NA,NA,NA,NA,NA,NA,NA,NA,"3915","Waste, parings and scrap, of plastics",0,NA,NA,NA,NA,NA,17954,NA,6832,NA,NA,0
"23","4","HS",2017,201710,"October 2017",4,0,2,"Exports",56,"Belgium",NA,381,"Italy",NA,NA,NA,NA,NA,NA,NA,NA,"3915","Waste, parings and scrap, of plastics",0,NA,NA,NA,NA,NA,1178970,NA,795000,NA,NA,0
"24","4","HS",2017,201710,"October 2017",4,0,2,"Exports",56,"Belgium",NA,826,"United Kingdom",NA,NA,NA,NA,NA,NA,NA,NA,"3915","Waste, parings and scrap, of plastics",0,NA,NA,NA,NA,NA,566819,NA,262007,NA,NA,0
"25","4","HS",2017,201710,"October 2017",4,0,2,"Exports",56,"Belgium",NA,344,"China, Hong Kong SAR",NA,NA,NA,NA,NA,NA,NA,NA,"3915","Waste, parings and scrap, of plastics",0,NA,NA,NA,NA,NA,1438140,NA,627334,NA,NA,0
"26","4","HS",2017,201710,"October 2017",4,0,2,"Exports",56,"Belgium",NA,276,"Germany",NA,NA,NA,NA,NA,NA,NA,NA,"3915","Waste, parings and scrap, of plastics",0,NA,NA,NA,NA,NA,2773950,NA,1129135,NA,NA,0
"27","4","HS",2017,201710,"October 2017",4,0,2,"Exports",56,"Belgium",NA,348,"Hungary",NA,NA,NA,NA,NA,NA,NA,NA,"3915","Waste, parings and scrap, of plastics",0,NA,NA,NA,NA,NA,189314,NA,68638,NA,NA,0
"28","4","HS",2017,201710,"October 2017",4,0,2,"Exports",56,"Belgium",NA,360,"Indonesia",NA,NA,NA,NA,NA,NA,NA,NA,"3915","Waste, parings and scrap, of plastics",0,NA,NA,NA,NA,NA,778954,NA,207648,NA,NA,0
